CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score
16869.0,44,4,817.12,4,4,3,443
13138.0,44,5,769.16,4,4,3,443
16924.0,43,3,829.89,4,4,3,443
14820.0,43,4,507.29,4,4,3,443
14342.0,43,4,668.56,4,4,3,443
13212.0,41,3,786.83,4,4,3,443
15533.0,41,3,807.57,4,4,3,443
14359.0,41,3,912.18,4,4,3,443
13200.0,41,4,870.09,4,4,3,443
14553.0,41,5,859.27,4,4,3,443
14198.0,40,4,701.4,4,4,3,443
13167.0,40,4,791.33,4,4,3,443
17227.0,40,5,797.07,4,4,3,443
17759.0,39,3,819.96,4,4,3,443
16164.0,39,3,822.48,4,4,3,443
17324.0,39,3,859.43,4,4,3,443
13247.0,39,4,501.12,4,4,3,443
14467.0,39,4,596.26,4,4,3,443
16261.0,39,4,728.54,4,4,3,443
13681.0,39,4,827.83,4,4,3,443
17075.0,39,4,834.12,4,4,3,443
13940.0,39,4,839.14,4,4,3,443
14657.0,39,4,848.22,4,4,3,443
16020.0,38,3,851.01,4,4,3,443
16900.0,38,3,887.11,4,4,3,443
14790.0,38,4,745.06,4,4,3,443
15743.0,38,4,775.96,4,4,3,443
17345.0,37,4,519.69,4,4,3,443
14805.0,37,4,546.4,4,4,3,443
12421.0,37,4,807.04,4,4,3,443
16566.0,37,5,614.66,4,4,3,443
17516.0,37,5,764.88,4,4,3,443
14710.0,36,4,599.48,4,4,3,443
14111.0,36,4,692.85,4,4,3,443
17411.0,34,3,778.94,4,4,3,443
16005.0,34,4,578.71,4,4,3,443
17236.0,34,5,789.85,4,4,3,443
12993.0,45,4,414.76,4,4,2,442
15081.0,44,4,393.65,4,4,2,442
13277.0,37,4,258.4,4,4,2,442
16240.0,46,2,3718.8,4,3,5,435
12406.0,44,2,3415.3,4,3,5,435
12578.0,43,2,2794.51,4,3,5,435
12438.0,36,2,2906.85,4,3,5,435
14921.0,52,2,1316.07,4,3,4,434
15485.0,52,2,1624.91,4,3,4,434
15111.0,51,2,1278.98,4,3,4,434
13396.0,51,2,1360.99,4,3,4,434
16986.0,51,2,1873.2,4,3,4,434
12865.0,48,2,1568.23,4,3,4,434
12689.0,47,2,1247.61,4,3,4,434
18259.0,46,2,1962.3,4,3,4,434
17621.0,43,2,1140.5,4,3,4,434
15088.0,43,2,1160.07,4,3,4,434
15494.0,43,2,1280.58,4,3,4,434
13823.0,40,2,957.66,4,3,4,434
17100.0,40,2,971.74,4,3,4,434
12462.0,40,2,1189.59,4,3,4,434
18080.0,40,2,1231.5,4,3,4,434
13363.0,39,2,992.5,4,3,4,434
15977.0,39,2,1054.73,4,3,4,434
15497.0,39,2,1262.2,4,3,4,434
13350.0,38,2,979.12,4,3,4,434
16653.0,38,2,1212.66,4,3,4,434
15398.0,38,2,1345.53,4,3,4,434
13174.0,38,2,1373.76,4,3,4,434
14284.0,52,2,595.25,4,3,3,433
14108.0,52,2,597.91,4,3,3,433
13046.0,52,2,629.31,4,3,3,433
13029.0,52,2,865.0,4,3,3,433
14240.0,52,2,890.34,4,3,3,433
18217.0,51,2,621.75,4,3,3,433
17537.0,51,2,887.67,4,3,3,433
15452.0,51,3,528.48,4,3,3,433
17521.0,51,3,723.21,4,3,3,433
13557.0,50,2,584.06,4,3,3,433
12384.0,50,2,585.27,4,3,3,433
12589.0,50,2,646.68,4,3,3,433
15492.0,50,2,659.46,4,3,3,433
17295.0,50,3,547.0,4,3,3,433
14882.0,48,2,589.7,4,3,3,433
15599.0,48,2,761.74,4,3,3,433
17041.0,48,2,766.99,4,3,3,433
13379.0,48,3,572.56,4,3,3,433
17658.0,47,2,595.42,4,3,3,433
14862.0,47,2,841.2,4,3,3,433
18123.0,46,2,574.44,4,3,3,433
17540.0,46,2,578.9,4,3,3,433
13236.0,46,2,744.85,4,3,3,433
12933.0,46,3,607.53,4,3,3,433
17777.0,46,3,647.56,4,3,3,433
15582.0,46,3,682.91,4,3,3,433
17974.0,46,3,703.99,4,3,3,433
16999.0,45,2,484.82,4,3,3,433
12991.0,45,2,503.76,4,3,3,433
14851.0,45,2,511.35,4,3,3,433
13816.0,45,2,571.67,4,3,3,433
18246.0,45,2,596.1,4,3,3,433
16008.0,45,3,478.78,4,3,3,433
16804.0,45,3,536.99,4,3,3,433
13894.0,45,3,564.62,4,3,3,433
13939.0,45,3,568.55,4,3,3,433
15287.0,44,2,486.69,4,3,3,433
14416.0,44,2,490.22,4,3,3,433
13028.0,44,2,661.32,4,3,3,433
17397.0,44,2,681.41,4,3,3,433
16070.0,44,2,852.15,4,3,3,433
16298.0,44,3,598.2,4,3,3,433
14034.0,44,3,648.89,4,3,3,433
17461.0,44,3,735.82,4,3,3,433
12427.0,43,2,522.3,4,3,3,433
14593.0,43,3,617.15,4,3,3,433
17779.0,43,3,650.32,4,3,3,433
17555.0,41,2,480.31,4,3,3,433
14664.0,41,2,636.24,4,3,3,433
16212.0,41,2,690.34,4,3,3,433
17387.0,41,2,746.81,4,3,3,433
17425.0,41,2,759.17,4,3,3,433
13427.0,41,3,582.6,4,3,3,433
12504.0,40,2,482.05,4,3,3,433
12904.0,40,2,496.06,4,3,3,433
17664.0,40,2,604.64,4,3,3,433
13430.0,40,2,679.45,4,3,3,433
16139.0,40,3,635.41,4,3,3,433
14449.0,40,3,675.56,4,3,3,433
17453.0,39,2,486.72,4,3,3,433
16352.0,39,2,494.44,4,3,3,433
16311.0,39,2,616.26,4,3,3,433
12465.0,39,2,742.19,4,3,3,433
17360.0,39,3,568.24,4,3,3,433
13238.0,39,3,609.58,4,3,3,433
15965.0,39,3,652.68,4,3,3,433
16185.0,38,2,529.41,4,3,3,433
14020.0,38,2,642.8,4,3,3,433
14912.0,38,2,867.85,4,3,3,433
17034.0,38,3,745.52,4,3,3,433
16616.0,37,2,500.42,4,3,3,433
14539.0,37,2,537.48,4,3,3,433
16157.0,37,3,656.69,4,3,3,433
17329.0,36,2,523.11,4,3,3,433
13525.0,36,2,628.78,4,3,3,433
17624.0,36,2,843.48,4,3,3,433
17557.0,36,3,541.46,4,3,3,433
17812.0,34,3,506.51,4,3,3,433
14577.0,34,3,512.81,4,3,3,433
17864.0,34,3,554.85,4,3,3,433
13546.0,34,3,621.09,4,3,3,433
12844.0,51,2,325.96,4,3,2,432
12981.0,51,2,372.22,4,3,2,432
15184.0,51,2,402.2,4,3,2,432
14765.0,51,3,254.11,4,3,2,432
13606.0,51,3,276.75,4,3,2,432
17573.0,51,3,380.6,4,3,2,432
13727.0,50,2,333.48,4,3,2,432
16898.0,48,2,388.95,4,3,2,432
15429.0,48,2,397.35,4,3,2,432
12508.0,48,2,397.88,4,3,2,432
16930.0,48,3,378.89,4,3,2,432
16478.0,47,3,331.0,4,3,2,432
15781.0,47,3,345.46,4,3,2,432
17357.0,46,2,384.39,4,3,2,432
13846.0,46,2,453.66,4,3,2,432
13066.0,46,2,470.8,4,3,2,432
14853.0,46,2,475.8,4,3,2,432
13058.0,46,3,271.4,4,3,2,432
17564.0,46,3,454.01,4,3,2,432
16855.0,45,2,328.4,4,3,2,432
15967.0,45,2,397.68,4,3,2,432
18059.0,45,3,306.46,4,3,2,432
17330.0,44,2,363.9,4,3,2,432
18034.0,43,2,418.68,4,3,2,432
12498.0,43,3,403.7,4,3,2,432
13171.0,43,3,468.41,4,3,2,432
17384.0,41,2,336.4,4,3,2,432
18040.0,41,2,357.2,4,3,2,432
16399.0,41,2,408.02,4,3,2,432
14157.0,41,2,424.89,4,3,2,432
15963.0,41,2,470.76,4,3,2,432
18127.0,41,3,347.08,4,3,2,432
17432.0,40,2,365.76,4,3,2,432
13673.0,40,2,387.44,4,3,2,432
17371.0,39,2,326.26,4,3,2,432
16330.0,39,3,251.91,4,3,2,432
16343.0,38,2,328.58,4,3,2,432
15949.0,38,2,364.72,4,3,2,432
13899.0,38,2,388.52,4,3,2,432
12452.0,38,2,430.57,4,3,2,432
14335.0,38,2,454.86,4,3,2,432
14205.0,38,2,466.7,4,3,2,432
13502.0,38,3,292.0,4,3,2,432
15901.0,38,3,351.73,4,3,2,432
16824.0,37,2,460.64,4,3,2,432
13589.0,36,2,379.65,4,3,2,432
15186.0,36,2,411.41,4,3,2,432
18112.0,34,2,352.69,4,3,2,432
17595.0,34,2,386.69,4,3,2,432
18001.0,34,2,415.13,4,3,2,432
16751.0,52,1,1764.72,4,2,4,424
17197.0,51,1,1013.01,4,2,4,424
17044.0,47,1,948.48,4,2,4,424
12349.0,40,1,1757.55,4,2,4,424
17727.0,37,1,1060.25,4,2,4,424
13732.0,50,1,491.86,4,2,3,423
16560.0,48,1,509.23,4,2,3,423
14382.0,48,1,615.49,4,2,3,423
18082.0,47,1,680.84,4,2,3,423
12374.0,47,1,742.93,4,2,3,423
15720.0,46,1,598.73,4,2,3,423
14725.0,46,1,655.58,4,2,3,423
14544.0,46,1,902.53,4,2,3,423
17985.0,44,1,631.35,4,2,3,423
12847.0,44,1,843.64,4,2,3,423
12603.0,43,1,739.2,4,2,3,423
15645.0,40,1,612.01,4,2,3,423
12658.0,40,1,686.05,4,2,3,423
14675.0,38,1,596.36,4,2,3,423
14756.0,37,1,738.96,4,2,3,423
18156.0,34,1,488.76,4,2,3,423
12532.0,52,1,349.83,4,2,2,422
15450.0,52,1,429.84,4,2,2,422
12617.0,51,1,352.98,4,2,2,422
16903.0,51,1,363.2,4,2,2,422
12538.0,51,1,363.95,4,2,2,422
16025.0,51,1,439.66,4,2,2,422
15355.0,51,2,277.05,4,2,2,422
14829.0,51,2,312.22,4,2,2,422
13091.0,50,1,345.82,4,2,2,422
17052.0,50,1,399.09,4,2,2,422
15557.0,50,1,468.91,4,2,2,422
16386.0,50,2,302.57,4,2,2,422
14784.0,48,2,289.99,4,2,2,422
18117.0,47,1,315.65,4,2,2,422
14902.0,47,1,332.66,4,2,2,422
16207.0,47,1,394.38,4,2,2,422
16504.0,47,1,465.88,4,2,2,422
17081.0,47,2,288.91,4,2,2,422
17510.0,46,1,308.48,4,2,2,422
16423.0,46,1,346.12,4,2,2,422
13455.0,46,1,365.4,4,2,2,422
18181.0,46,1,366.85,4,2,2,422
12890.0,46,1,376.72,4,2,2,422
15524.0,46,1,440.0,4,2,2,422
16557.0,46,2,281.85,4,2,2,422
15900.0,45,1,337.28,4,2,2,422
16916.0,45,1,365.98,4,2,2,422
16204.0,45,1,384.18,4,2,2,422
15269.0,45,1,408.8,4,2,2,422
18006.0,45,1,444.68,4,2,2,422
15983.0,44,1,326.75,4,2,2,422
14508.0,44,2,268.05,4,2,2,422
17080.0,44,2,287.62,4,2,2,422
16134.0,43,1,334.56,4,2,2,422
12391.0,43,1,439.66,4,2,2,422
15368.0,43,1,446.94,4,2,2,422
17163.0,43,2,293.1,4,2,2,422
13142.0,41,1,307.09,4,2,2,422
15919.0,41,1,311.61,4,2,2,422
14950.0,41,1,371.2,4,2,2,422
16366.0,40,1,327.3,4,2,2,422
15115.0,40,1,340.11,4,2,2,422
12795.0,40,1,430.48,4,2,2,422
13189.0,40,2,260.68,4,2,2,422
15163.0,40,2,304.47,4,2,2,422
16956.0,39,1,308.74,4,2,2,422
15699.0,39,1,309.65,4,2,2,422
13986.0,39,1,320.46,4,2,2,422
14424.0,39,1,322.08,4,2,2,422
17155.0,39,2,251.7,4,2,2,422
17458.0,37,1,316.5,4,2,2,422
15725.0,37,1,415.25,4,2,2,422
13207.0,37,2,250.26,4,2,2,422
16885.0,37,2,272.46,4,2,2,422
14703.0,36,1,318.17,4,2,2,422
13332.0,36,1,350.9,4,2,2,422
15872.0,36,2,316.25,4,2,2,422
14093.0,34,1,433.86,4,2,2,422
15054.0,34,2,302.1,4,2,2,422
13460.0,51,2,183.44,4,2,1,421
15863.0,47,2,68.84,4,2,1,421
18043.0,46,2,241.38,4,2,1,421
17549.0,45,2,148.86,4,2,1,421
15124.0,44,2,184.19,4,2,1,421
16414.0,43,2,126.25,4,2,1,421
13962.0,43,2,169.55,4,2,1,421
13960.0,43,2,230.22,4,2,1,421
16506.0,41,2,90.3,4,2,1,421
14984.0,41,2,202.37,4,2,1,421
15850.0,41,2,234.88,4,2,1,421
13565.0,41,2,240.22,4,2,1,421
14551.0,40,2,186.23,4,2,1,421
14768.0,39,2,192.6,4,2,1,421
15393.0,38,2,231.86,4,2,1,421
16189.0,37,2,215.48,4,2,1,421
13978.0,36,2,196.79,4,2,1,421
17011.0,52,1,270.9,4,1,2,412
13817.0,51,1,254.28,4,1,2,412
14863.0,51,1,266.76,4,1,2,412
17977.0,51,1,288.14,4,1,2,412
16936.0,47,1,261.9,4,1,2,412
14953.0,47,1,285.67,4,1,2,412
17793.0,47,1,300.34,4,1,2,412
15556.0,46,1,279.77,4,1,2,412
17896.0,45,1,256.32,4,1,2,412
13449.0,45,1,291.88,4,1,2,412
14881.0,41,1,255.4,4,1,2,412
17636.0,41,1,285.56,4,1,2,412
15857.0,40,1,297.0,4,1,2,412
15634.0,39,1,243.55,4,1,2,412
17767.0,37,1,271.2,4,1,2,412
17247.0,37,1,280.09,4,1,2,412
17385.0,36,1,256.11,4,1,2,412
13579.0,36,1,302.34,4,1,2,412
16024.0,34,1,251.03,4,1,2,412
14954.0,34,1,294.85,4,1,2,412
16953.0,52,1,20.8,4,1,1,411
13992.0,52,1,76.8,4,1,1,411
16516.0,52,1,101.7,4,1,1,411
17038.0,52,1,112.4,4,1,1,411
13522.0,52,1,125.8,4,1,1,411
14968.0,52,1,147.59,4,1,1,411
15986.0,52,1,168.12,4,1,1,411
18274.0,52,1,175.92,4,1,1,411
12893.0,52,1,176.55,4,1,1,411
12659.0,51,1,91.68,4,1,1,411
17791.0,51,1,106.1,4,1,1,411
17901.0,51,1,110.38,4,1,1,411
15463.0,51,1,126.14,4,1,1,411
18209.0,50,1,139.1,4,1,1,411
18014.0,50,1,162.22,4,1,1,411
16433.0,50,1,184.26,4,1,1,411
15692.0,50,1,191.04,4,1,1,411
14789.0,50,1,197.64,4,1,1,411
14661.0,48,1,107.95,4,1,1,411
13170.0,48,1,108.81,4,1,1,411
16720.0,48,1,152.95,4,1,1,411
13603.0,48,1,164.34,4,1,1,411
13146.0,48,1,228.91,4,1,1,411
17538.0,47,1,98.42,4,1,1,411
15168.0,47,1,106.56,4,1,1,411
16519.0,47,1,111.38,4,1,1,411
12938.0,47,1,114.14,4,1,1,411
14494.0,47,1,139.56,4,1,1,411
15458.0,47,1,161.64,4,1,1,411
17235.0,47,1,208.16,4,1,1,411
15419.0,46,1,135.86,4,1,1,411
14714.0,46,1,160.19,4,1,1,411
14666.0,46,1,195.25,4,1,1,411
15758.0,46,1,205.25,4,1,1,411
17153.0,46,1,213.78,4,1,1,411
17198.0,45,1,170.56,4,1,1,411
15432.0,45,1,171.19,4,1,1,411
17680.0,45,1,184.4,4,1,1,411
13926.0,45,1,223.85,4,1,1,411
15657.0,44,1,30.0,4,1,1,411
13160.0,44,1,91.8,4,1,1,411
12445.0,44,1,133.4,4,1,1,411
15435.0,44,1,149.29,4,1,1,411
14362.0,44,1,151.5,4,1,1,411
13828.0,44,1,209.49,4,1,1,411
14641.0,43,1,110.46,4,1,1,411
17760.0,43,1,115.05,4,1,1,411
17286.0,43,1,151.37,4,1,1,411
17301.0,43,1,163.24,4,1,1,411
17650.0,43,1,166.08,4,1,1,411
12618.0,43,1,177.31,4,1,1,411
17904.0,43,1,181.07,4,1,1,411
14793.0,43,1,228.99,4,1,1,411
13832.0,41,1,52.2,4,1,1,411
16411.0,41,1,83.15,4,1,1,411
16784.0,41,1,107.6,4,1,1,411
16666.0,41,1,118.98,4,1,1,411
15988.0,41,1,156.78,4,1,1,411
17561.0,41,1,165.12,4,1,1,411
14860.0,41,1,170.32,4,1,1,411
18110.0,41,1,198.8,4,1,1,411
12702.0,41,1,219.0,4,1,1,411
14052.0,41,1,225.36,4,1,1,411
14300.0,40,1,43.2,4,1,1,411
12984.0,40,1,97.5,4,1,1,411
16406.0,40,1,154.35,4,1,1,411
17253.0,40,1,178.26,4,1,1,411
15567.0,40,1,186.01,4,1,1,411
17010.0,40,1,195.36,4,1,1,411
13739.0,40,1,216.9,4,1,1,411
13403.0,39,1,75.0,4,1,1,411
18249.0,39,1,95.34,4,1,1,411
17297.0,39,1,128.18,4,1,1,411
17600.0,39,1,161.67,4,1,1,411
12920.0,39,1,162.78,4,1,1,411
12586.0,39,1,196.94,4,1,1,411
13322.0,39,1,199.48,4,1,1,411
13569.0,39,1,228.8,4,1,1,411
18084.0,38,1,90.48,4,1,1,411
14581.0,38,1,138.6,4,1,1,411
18184.0,37,1,49.8,4,1,1,411
15428.0,37,1,93.78,4,1,1,411
13638.0,37,1,122.64,4,1,1,411
16596.0,37,1,129.5,4,1,1,411
14987.0,37,1,163.2,4,1,1,411
16482.0,37,1,220.62,4,1,1,411
16856.0,36,1,35.4,4,1,1,411
14946.0,36,1,100.9,4,1,1,411
12531.0,36,1,125.22,4,1,1,411
14966.0,36,1,183.02,4,1,1,411
17885.0,34,1,156.34,4,1,1,411
16556.0,88,6,3002.94,3,5,5,355
12457.0,88,7,2363.23,3,5,5,355
13552.0,88,12,3740.07,3,5,5,355
14257.0,86,5,3099.72,3,5,5,355
16316.0,86,7,2630.69,3,5,5,355
12939.0,86,8,11581.8,3,5,5,355
15874.0,85,7,4405.88,3,5,5,355
15606.0,83,9,2920.16,3,5,5,355
17863.0,81,5,2775.28,3,5,5,355
14952.0,81,10,7413.33,3,5,5,355
13520.0,80,5,3320.95,3,5,5,355
14852.0,80,6,2836.69,3,5,5,355
16652.0,80,7,6773.97,3,5,5,355
13842.0,80,8,3075.05,3,5,5,355
15281.0,80,9,2332.15,3,5,5,355
12613.0,79,5,3344.38,3,5,5,355
17509.0,79,8,6083.64,3,5,5,355
13911.0,79,9,2580.91,3,5,5,355
13136.0,78,5,2607.61,3,5,5,355
14841.0,75,5,2900.6,3,5,5,355
13015.0,75,5,3339.64,3,5,5,355
17612.0,75,6,2048.45,3,5,5,355
14211.0,75,9,2241.1,3,5,5,355
15505.0,74,5,3610.96,3,5,5,355
15140.0,74,7,2354.25,3,5,5,355
14107.0,73,6,2339.99,3,5,5,355
16131.0,73,6,3506.54,3,5,5,355
12744.0,73,7,21279.29,3,5,5,355
14776.0,73,11,2538.3,3,5,5,355
15296.0,72,6,3672.86,3,5,5,355
15129.0,72,11,3447.4,3,5,5,355
15301.0,72,11,4376.58,3,5,5,355
16497.0,71,6,2965.69,3,5,5,355
17940.0,71,10,4020.04,3,5,5,355
16686.0,69,6,2608.75,3,5,5,355
14800.0,69,10,3111.94,3,5,5,355
16019.0,68,8,3567.14,3,5,5,355
16258.0,67,5,5203.51,3,5,5,355
13340.0,67,7,10736.48,3,5,5,355
14341.0,67,8,2166.98,3,5,5,355
14315.0,66,6,2481.13,3,5,5,355
18226.0,66,11,5228.05,3,5,5,355
13654.0,65,6,2707.33,3,5,5,355
14004.0,65,7,4582.64,3,5,5,355
15622.0,65,9,3709.56,3,5,5,355
14239.0,65,11,2380.85,3,5,5,355
12432.0,64,5,5059.32,3,5,5,355
17669.0,64,7,3406.72,3,5,5,355
14221.0,64,9,3432.8,3,5,5,355
13993.0,64,9,3466.36,3,5,5,355
12678.0,64,10,17407.18,3,5,5,355
16843.0,64,16,10196.57,3,5,5,355
15708.0,62,6,2917.96,3,5,5,355
15370.0,62,7,2386.05,3,5,5,355
15521.0,62,8,3000.2,3,5,5,355
14040.0,62,12,3560.32,3,5,5,355
15752.0,61,6,2366.95,3,5,5,355
15974.0,61,7,3442.15,3,5,5,355
17396.0,61,7,6933.3,3,5,5,355
18257.0,61,8,2337.63,3,5,5,355
14808.0,61,8,2718.6,3,5,5,355
17696.0,60,6,2110.11,3,5,5,355
13327.0,60,6,2882.77,3,5,5,355
16729.0,60,21,7205.33,3,5,5,355
16029.0,60,57,67738.32,3,5,5,355
12830.0,59,6,6814.64,3,5,5,355
12779.0,59,7,3733.2,3,5,5,355
12594.0,59,10,3338.22,3,5,5,355
17965.0,59,12,2448.64,3,5,5,355
17719.0,59,15,5396.04,3,5,5,355
17442.0,58,6,2248.56,3,5,5,355
12352.0,58,8,2506.04,3,5,5,355
17634.0,58,9,2358.59,3,5,5,355
13324.0,58,9,6471.85,3,5,5,355
17203.0,57,6,3560.08,3,5,5,355
12431.0,57,13,5713.5,3,5,5,355
17107.0,55,6,10797.48,3,5,5,355
13527.0,55,7,2242.36,3,5,5,355
15696.0,55,8,2711.11,3,5,5,355
14936.0,55,8,8137.02,3,5,5,355
15513.0,55,17,13444.72,3,5,5,355
12408.0,54,5,2888.55,3,5,5,355
12484.0,54,6,4527.32,3,5,5,355
12472.0,54,6,4940.81,3,5,5,355
17164.0,54,7,2467.35,3,5,5,355
13097.0,54,9,5698.32,3,5,5,355
15719.0,54,13,5030.07,3,5,5,355
15241.0,88,8,1756.44,3,5,4,354
14462.0,88,11,1980.57,3,5,4,354
12843.0,87,8,1702.26,3,5,4,354
16184.0,86,6,1158.79,3,5,4,354
15518.0,86,8,1921.55,3,5,4,354
17284.0,82,6,1647.48,3,5,4,354
13208.0,80,6,1217.65,3,5,4,354
14541.0,80,8,1453.35,3,5,4,354
15220.0,73,6,1778.96,3,5,4,354
13491.0,73,8,1019.42,3,5,4,354
16170.0,72,6,1885.05,3,5,4,354
16918.0,71,6,1068.82,3,5,4,354
13725.0,71,8,1980.56,3,5,4,354
14312.0,68,6,1611.59,3,5,4,354
13538.0,65,7,1280.85,3,5,4,354
14738.0,64,7,1314.45,3,5,4,354
17837.0,64,8,1541.23,3,5,4,354
17372.0,62,6,970.65,3,5,4,354
15059.0,62,9,1337.72,3,5,4,354
14810.0,62,10,1907.44,3,5,4,354
13477.0,59,6,1454.58,3,5,4,354
17800.0,59,9,1187.21,3,5,4,354
13728.0,58,6,1016.14,3,5,4,354
16841.0,58,6,1869.82,3,5,4,354
17193.0,57,7,1699.3,3,5,4,354
16466.0,55,7,1595.96,3,5,4,354
13717.0,54,6,1445.01,3,5,4,354
16348.0,54,7,1415.65,3,5,4,354
14201.0,82,6,680.2,3,5,3,353
15304.0,82,7,571.25,3,5,3,353
14976.0,79,7,790.86,3,5,3,353
15860.0,62,7,862.5,3,5,3,353
13317.0,88,4,2035.63,3,4,5,345
15228.0,88,4,3386.71,3,4,5,345
17667.0,88,5,2055.51,3,4,5,345
13771.0,86,4,2634.45,3,4,5,345
15416.0,86,4,3984.32,3,4,5,345
14844.0,85,4,3189.81,3,4,5,345
15815.0,85,5,2100.6,3,4,5,345
14535.0,82,3,2854.84,3,4,5,345
13373.0,82,3,3312.25,3,4,5,345
17589.0,82,4,2404.17,3,4,5,345
13517.0,81,3,2128.42,3,4,5,345
14175.0,81,3,3222.3,3,4,5,345
12836.0,81,4,2610.36,3,4,5,345
12633.0,80,4,2163.98,3,4,5,345
12359.0,79,4,6310.03,3,4,5,345
16081.0,78,4,2641.82,3,4,5,345
13265.0,75,5,2092.66,3,4,5,345
12360.0,74,3,2662.06,3,4,5,345
16940.0,74,3,3049.88,3,4,5,345
14639.0,74,5,2307.95,3,4,5,345
17317.0,68,3,2600.34,3,4,5,345
15786.0,68,3,4919.0,3,4,5,345
14145.0,68,4,3742.2,3,4,5,345
18079.0,67,4,3613.15,3,4,5,345
12456.0,66,3,3181.04,3,4,5,345
12536.0,65,3,12601.83,3,4,5,345
15288.0,65,4,2140.87,3,4,5,345
14842.0,65,4,2824.69,3,4,5,345
17272.0,64,4,2148.63,3,4,5,345
14232.0,64,5,2048.07,3,4,5,345
17213.0,62,5,2165.38,3,4,5,345
12909.0,61,5,2178.67,3,4,5,345
16308.0,59,4,2560.0,3,4,5,345
15065.0,59,4,3158.13,3,4,5,345
13316.0,59,4,5732.93,3,4,5,345
15998.0,58,4,2216.83,3,4,5,345
16409.0,58,5,2022.98,3,4,5,345
15722.0,57,5,2211.21,3,4,5,345
13523.0,55,4,3397.93,3,4,5,345
16771.0,55,5,2242.61,3,4,5,345
14700.0,54,3,2195.1,3,4,5,345
15785.0,54,5,2328.97,3,4,5,345
15730.0,87,3,1120.88,3,4,4,344
16040.0,87,3,1313.55,3,4,4,344
16059.0,87,5,1334.91,3,4,4,344
13591.0,86,3,1117.13,3,4,4,344
15306.0,86,3,1174.35,3,4,4,344
12885.0,85,3,1175.22,3,4,4,344
15706.0,85,4,1060.56,3,4,4,344
16455.0,85,4,1309.2,3,4,4,344
16477.0,85,5,1950.06,3,4,4,344
14514.0,83,3,990.2,3,4,4,344
15128.0,82,4,1471.0,3,4,4,344
17648.0,82,4,1797.5,3,4,4,344
16395.0,82,5,1482.06,3,4,4,344
14665.0,82,5,1835.7,3,4,4,344
16086.0,81,4,944.13,3,4,4,344
15199.0,81,4,1268.7,3,4,4,344
16120.0,81,4,1309.14,3,4,4,344
13627.0,81,4,1327.28,3,4,4,344
12530.0,81,4,1662.28,3,4,4,344
15421.0,80,4,950.36,3,4,4,344
12679.0,80,4,1113.02,3,4,4,344
18171.0,80,5,1231.31,3,4,4,344
16224.0,79,4,1295.3,3,4,4,344
15367.0,79,4,1877.59,3,4,4,344
14937.0,78,3,1621.88,3,4,4,344
15826.0,78,3,1654.31,3,4,4,344
13213.0,78,5,1520.58,3,4,4,344
16394.0,78,5,1555.34,3,4,4,344
14443.0,75,3,1116.7,3,4,4,344
17527.0,75,4,939.37,3,4,4,344
12463.0,75,4,1344.78,3,4,4,344
16389.0,75,4,1382.07,3,4,4,344
13750.0,75,5,1647.26,3,4,4,344
13875.0,75,5,1786.79,3,4,4,344
12759.0,74,3,1531.44,3,4,4,344
17262.0,74,4,984.5,3,4,4,344
16515.0,74,5,1624.14,3,4,4,344
16249.0,74,5,1800.07,3,4,4,344
14229.0,73,3,1547.2,3,4,4,344
14631.0,72,3,1006.98,3,4,4,344
17571.0,72,4,1425.67,3,4,4,344
17092.0,72,4,1774.03,3,4,4,344
14233.0,71,4,1462.72,3,4,4,344
16153.0,71,4,1609.22,3,4,4,344
13157.0,71,4,1741.22,3,4,4,344
15819.0,71,4,1905.45,3,4,4,344
12407.0,71,5,1708.12,3,4,4,344
16007.0,69,4,1693.81,3,4,4,344
15801.0,68,3,1063.95,3,4,4,344
14019.0,68,3,1421.61,3,4,4,344
16728.0,68,4,1048.28,3,4,4,344
16110.0,67,3,1320.95,3,4,4,344
13481.0,67,5,1804.56,3,4,4,344
17470.0,66,4,946.67,3,4,4,344
15835.0,66,4,954.09,3,4,4,344
16188.0,66,4,981.86,3,4,4,344
17175.0,66,4,1443.69,3,4,4,344
13107.0,66,4,1531.62,3,4,4,344
16225.0,66,5,1096.32,3,4,4,344
15240.0,66,5,1706.57,3,4,4,344
16232.0,65,4,990.88,3,4,4,344
18287.0,64,3,1837.28,3,4,4,344
16102.0,64,3,1842.14,3,4,4,344
16150.0,64,4,1659.6,3,4,4,344
14498.0,64,4,1791.1,3,4,4,344
16049.0,62,3,1074.81,3,4,4,344
15376.0,62,3,1221.56,3,4,4,344
17609.0,62,5,1105.78,3,4,4,344
15329.0,61,3,1049.7,3,4,4,344
13982.0,61,3,1443.21,3,4,4,344
13186.0,61,3,1575.89,3,4,4,344
13813.0,61,4,1366.86,3,4,4,344
14383.0,60,3,1247.69,3,4,4,344
13461.0,60,3,1445.0,3,4,4,344
12674.0,60,4,1970.6,3,4,4,344
17966.0,59,5,1098.43,3,4,4,344
14856.0,58,3,1290.53,3,4,4,344
15605.0,58,4,1003.38,3,4,4,344
17653.0,58,4,1207.56,3,4,4,344
13168.0,58,4,1299.59,3,4,4,344
13636.0,58,5,949.12,3,4,4,344
15227.0,58,5,1219.4,3,4,4,344
14913.0,57,3,926.56,3,4,4,344
14971.0,57,3,1097.98,3,4,4,344
16012.0,57,3,1415.29,3,4,4,344
12928.0,57,4,1670.36,3,4,4,344
